playerID,yearID,lgID,POS,awardID,gold_glove,Training_Validation
vanmejo01,2020,NL,1B,,NO,Training
vanmejo01,2020,NL,2B,,NO,Training
vanmejo01,2020,NL,2B,,NO,Training
vanmejo01,2020,NL,3B,,NO,Training
vanmejo01,2021,NL,1B,,NO,Training
vanmejo01,2021,NL,2B,,NO,Training
vanmejo01,2021,NL,3B,,NO,Training
vanmejo01,2021,NL,OF,,NO,Training
vanmejo01,2022,NL,1B,,NO,Training
vanmejo01,2022,NL,2B,,NO,Training
vanmejo01,2022,NL,3B,,NO,Training
vanmejo01,2022,NL,C,,NO,Training
vanmejo01,2022,NL,OF,,NO,Training
vanmejo01,2022,NL,P,,NO,Training
vanslsc01,2013,NL,1B,,NO,Training
vanslsc01,2013,NL,OF,,NO,Training
vanslsc01,2014,NL,1B,,NO,Training
vanslsc01,2014,NL,OF,,NO,Training
vanslsc01,2015,NL,1B,,NO,Training
vanslsc01,2015,NL,OF,,NO,Training
vanslsc01,2016,NL,1B,,NO,Training
vanslsc01,2016,NL,OF,,NO,Training
vanslsc01,2017,NL,1B,,NO,Training
vanslsc01,2017,NL,OF,,NO,Training
vargaca01,2023,NL,P,,NO,Validation
vargace01,2016,NL,P,,NO,Training
vargail01,2017,NL,2B,,NO,Training
vargail01,2017,NL,3B,,NO,Training
vargail01,2018,NL,2B,,NO,Training
vargail01,2018,NL,3B,,NO,Training
vargail01,2018,NL,SS,,NO,Training
vargail01,2019,NL,2B,,NO,Training
vargail01,2019,NL,3B,,NO,Training
vargail01,2019,NL,OF,,NO,Training
vargail01,2019,NL,SS,,NO,Training
vargail01,2020,NL,1B,,NO,Training
vargail01,2020,NL,2B,,NO,Training
vargail01,2020,NL,3B,,NO,Training
vargail01,2020,AL,2B,,NO,Training
vargail01,2020,AL,3B,,NO,Training
vargail01,2020,NL,2B,,NO,Training
vargail01,2020,NL,3B,,NO,Training
vargail01,2021,NL,2B,,NO,Training
vargail01,2021,NL,SS,,NO,Training
vargail01,2021,NL,3B,,NO,Training
vargail01,2021,NL,OF,,NO,Training
vargail01,2021,NL,2B,,NO,Training
vargail01,2021,NL,3B,,NO,Training
vargail01,2021,NL,SS,,NO,Training
vargail01,2022,NL,2B,,NO,Training
vargail01,2022,NL,SS,,NO,Training
vargail01,2022,NL,2B,,NO,Training
vargail01,2022,NL,3B,,NO,Training
vargail01,2022,NL,P,,NO,Training
vargail01,2022,NL,SS,,NO,Training
vargail01,2023,NL,2B,,NO,Validation
vargail01,2023,NL,3B,,NO,Validation
vargail01,2023,NL,OF,,NO,Validation
vargail01,2023,NL,P,,NO,Validation
vargail01,2023,NL,SS,,NO,Validation
vargaja01,2013,AL,P,,NO,Training
vargaja01,2014,AL,P,,NO,Training
vargaja01,2015,AL,P,,NO,Training
vargaja01,2016,AL,P,,NO,Training
vargaja01,2017,AL,P,,NO,Training
vargaja01,2018,NL,P,,NO,Training
vargaja01,2019,NL,P,,NO,Training
vargaja01,2019,NL,P,,NO,Training
vargake01,2014,AL,1B,,NO,Training
vargake01,2015,AL,1B,,NO,Training
vargake01,2016,AL,1B,,NO,Training
vargake01,2017,AL,1B,,NO,Training
vargami01,2022,NL,1B,,NO,Training
vargami01,2022,NL,3B,,NO,Training
vargami01,2022,NL,OF,,NO,Training
vargami01,2023,NL,1B,,NO,Validation
vargami01,2023,NL,2B,,NO,Validation
varlagu01,2023,NL,P,,NO,Validation
varlagu01,2023,NL,P,,NO,Validation
varlalo01,2022,AL,P,,NO,Training
varlalo01,2023,AL,P,,NO,Validation
varshda01,2020,NL,C,,NO,Training
varshda01,2020,NL,OF,,NO,Training
varshda01,2021,NL,C,,NO,Training
varshda01,2021,NL,OF,,NO,Training
varshda01,2022,NL,C,,NO,Training
varshda01,2022,NL,OF,,NO,Training
varshda01,2023,AL,OF,,NO,Validation
varvaan01,2013,NL,P,,NO,Training
varvaan01,2014,NL,P,,NO,Training
varvaan01,2015,AL,P,,NO,Training
vasquan02,2018,AL,P,,NO,Training
vasquan02,2019,AL,P,,NO,Training
vasquan02,2021,NL,P,,NO,Training
vasquan02,2022,AL,P,,NO,Training
vasquan02,2022,NL,P,,NO,Training
vasquan02,2023,NL,P,,NO,Validation
vasquan02,2023,AL,P,,NO,Validation
vasqura02,2023,AL,P,,NO,Validation
vastoje01,2018,NL,P,,NO,Training
vastoje01,2018,AL,P,,NO,Training
vaughan01,2021,AL,1B,,NO,Training
vaughan01,2021,AL,2B,,NO,Training
vaughan01,2021,AL,3B,,NO,Training
vaughan01,2021,AL,OF,,NO,Training
vaughan01,2022,AL,1B,,NO,Training
vaughan01,2022,AL,2B,,NO,Training
vaughan01,2022,AL,OF,,NO,Training
vaughan01,2023,AL,1B,,NO,Validation
vavrate01,2022,AL,2B,,NO,Training
vavrate01,2022,AL,OF,,NO,Training
vavrate01,2023,AL,2B,,NO,Validation
vavrate01,2023,AL,3B,,NO,Validation
vavrate01,2023,AL,OF,,NO,Validation
vazquch01,2014,AL,C,,NO,Training
vazquch01,2016,AL,C,,NO,Training
vazquch01,2017,AL,3B,,NO,Training
vazquch01,2017,AL,C,,NO,Training
vazquch01,2018,AL,3B,,NO,Training
vazquch01,2018,AL,C,,NO,Training
vazquch01,2019,AL,1B,,NO,Training
vazquch01,2019,AL,2B,,NO,Training
vazquch01,2019,AL,3B,,NO,Training
vazquch01,2019,AL,C,,NO,Training
vazquch01,2020,AL,2B,,NO,Training
vazquch01,2020,AL,C,,NO,Training
vazquch01,2021,AL,1B,,NO,Training
vazquch01,2021,AL,2B,,NO,Training
vazquch01,2021,AL,3B,,NO,Training
vazquch01,2021,AL,C,,NO,Training
vazquch01,2022,AL,1B,,NO,Training
vazquch01,2022,AL,2B,,NO,Training
vazquch01,2022,AL,C,,NO,Training
vazquch01,2022,AL,C,,NO,Training
vazquch01,2023,AL,1B,,NO,Validation
vazquch01,2023,AL,2B,,NO,Validation
vazquch01,2023,AL,C,,NO,Validation
vealdo01,2013,AL,P,,NO,Training
vealdo01,2014,AL,P,,NO,Training
vealdo01,2015,NL,P,,NO,Training
velasvi01,2015,AL,P,,NO,Training
velasvi01,2016,NL,P,,NO,Training
velasvi01,2017,NL,P,,NO,Training
velasvi01,2018,NL,P,,NO,Training
velasvi01,2019,NL,OF,,NO,Training
velasvi01,2019,NL,P,,NO,Training
velasvi01,2020,NL,P,,NO,Training
velasvi01,2021,NL,P,,NO,Training
velasvi01,2021,NL,P,,NO,Training
velasvi01,2022,AL,P,,NO,Training
velasvi01,2023,NL,P,,NO,Validation
velazan01,2018,AL,2B,,NO,Training
velazan01,2018,AL,3B,,NO,Training
velazan01,2018,AL,OF,,NO,Training
velazan01,2018,AL,SS,,NO,Training
velazan01,2019,AL,2B,,NO,Training
velazan01,2019,AL,3B,,NO,Training
velazan01,2019,AL,OF,,NO,Training
velazan01,2019,AL,2B,,NO,Training
velazan01,2019,AL,OF,,NO,Training
velazan01,2020,AL,2B,,NO,Training
velazan01,2020,AL,OF,,NO,Training
velazan01,2020,AL,SS,,NO,Training
velazan01,2021,AL,SS,,NO,Training
velazan01,2022,AL,SS,,NO,Training
velazan01,2023,AL,2B,,NO,Validation
velazan01,2023,AL,OF,,NO,Validation
velazan01,2023,AL,SS,,NO,Validation
velazgi01,2013,NL,3B,,NO,Training
velazhe01,2017,AL,P,,NO,Training
velazhe01,2018,AL,P,,NO,Training
velazhe01,2019,AL,P,,NO,Training
velazne01,2022,NL,OF,,NO,Training
velazne01,2023,NL,OF,,NO,Validation
velazne01,2023,AL,OF,,NO,Validation
venabwi01,2013,NL,OF,,NO,Training
venabwi01,2014,NL,OF,,NO,Training
venabwi01,2015,NL,OF,,NO,Training
venabwi01,2015,AL,OF,,NO,Training
venabwi01,2016,NL,OF,,NO,Training
vendipa01,2015,AL,P,,NO,Training
vendipa01,2016,AL,P,,NO,Training
vendipa01,2016,AL,P,,NO,Training
vendipa01,2018,NL,P,,NO,Training
vendipa01,2019,NL,P,,NO,Training
vendipa01,2020,NL,P,,NO,Training
venezan01,2023,AL,P,,NO,Validation
ventejo01,2018,AL,P,,NO,Training
ventejo01,2018,NL,P,,NO,Training
ventejo01,2019,NL,P,,NO,Training
ventejo01,2019,NL,P,,NO,Training
ventuyo01,2013,AL,P,,NO,Training
ventuyo01,2014,AL,P,,NO,Training
ventuyo01,2015,AL,P,,NO,Training
ventuyo01,2016,AL,P,,NO,Training
verasjo01,2013,AL,P,,NO,Training
verasjo01,2013,AL,P,,NO,Training
verasjo01,2014,NL,P,,NO,Training
verasjo01,2014,AL,P,,NO,Training
verdual01,2017,NL,OF,,NO,Training
verdual01,2018,NL,OF,,NO,Training
verdual01,2019,NL,OF,,NO,Training
verdual01,2020,AL,OF,,NO,Training
verdual01,2021,AL,OF,,NO,Training
verdual01,2022,AL,OF,,NO,Training
verdual01,2023,AL,OF,,NO,Validation
verhadr01,2014,AL,P,,NO,Training
verhadr01,2015,AL,P,,NO,Training
verhadr01,2016,AL,P,,NO,Training
verhadr01,2017,AL,P,,NO,Training
verhadr01,2018,AL,P,,NO,Training
verhadr01,2019,AL,P,,NO,Training
verhadr01,2022,NL,P,,NO,Training
verhadr01,2023,NL,P,,NO,Validation
verlaju01,2013,AL,P,,NO,Training
verlaju01,2014,AL,P,,NO,Training
verlaju01,2015,AL,P,,NO,Training
verlaju01,2016,AL,P,,NO,Training
verlaju01,2017,AL,P,,NO,Training
verlaju01,2017,AL,P,,NO,Training
verlaju01,2018,AL,P,,NO,Training
verlaju01,2019,AL,P,,NO,Training
verlaju01,2020,AL,P,,NO,Training
verlaju01,2022,AL,P,,NO,Training
verlaju01,2023,NL,P,,NO,Validation
verlaju01,2023,AL,P,,NO,Validation
verrelo01,2015,AL,P,,NO,Training
verrelo01,2015,NL,P,,NO,Training
verrelo01,2016,NL,P,,NO,Training
verrelo01,2017,AL,P,,NO,Training
vesiaal01,2020,NL,P,,NO,Training
vesiaal01,2021,NL,P,,NO,Training
vesiaal01,2022,NL,P,,NO,Training
vesiaal01,2023,NL,P,,NO,Validation
vespini01,2022,AL,P,,NO,Training
vespini01,2023,AL,P,,NO,Validation
vestwi01,2021,AL,P,,NO,Training
vestwi01,2022,AL,P,,NO,Training
vestwi01,2023,AL,P,,NO,Validation
vicieda01,2013,AL,OF,,NO,Training
vicieda01,2014,AL,1B,,NO,Training
vicieda01,2014,AL,OF,,NO,Training
victosh01,2013,AL,OF,,NO,Training
victosh01,2014,AL,OF,,NO,Training
victosh01,2015,AL,OF,,NO,Training
victosh01,2015,AL,OF,,NO,Training
vieauca01,2022,NL,P,,NO,Training
vieirth01,2017,AL,P,,NO,Training
vieirth01,2018,AL,P,,NO,Training
vieirth01,2019,AL,P,,NO,Training
vieirth01,2023,NL,P,,NO,Validation
vielmen01,2018,AL,2B,,NO,Training
vielmen01,2018,AL,SS,,NO,Training
vientma01,2022,NL,3B,,NO,Training
vientma01,2023,NL,1B,,NO,Validation
vientma01,2023,NL,3B,,NO,Validation
vierlma01,2021,NL,1B,,NO,Training
vierlma01,2021,NL,OF,,NO,Training
vierlma01,2022,NL,1B,,NO,Training
vierlma01,2022,NL,2B,,NO,Training
vierlma01,2022,NL,3B,,NO,Training
vierlma01,2022,NL,OF,,NO,Training
vierlma01,2023,AL,2B,,NO,Validation
vierlma01,2023,AL,3B,,NO,Validation
vierlma01,2023,AL,OF,,NO,Validation
viladry01,2021,NL,OF,,NO,Training
villabr02,2013,AL,P,,NO,Training
villabr02,2013,AL,P,,NO,Training
villaca01,2013,NL,P,,NO,Training
villaca01,2014,NL,P,,NO,Training
villaca01,2015,NL,P,,NO,Training
villaca01,2016,NL,P,,NO,Training
villach01,2017,NL,3B,,NO,Training
villach01,2018,NL,1B,,NO,Training
villach01,2018,NL,2B,,NO,Training
villach01,2018,NL,3B,,NO,Training
villach01,2018,NL,SS,,NO,Training
villada01,2022,NL,1B,,NO,Training
villada01,2022,NL,2B,,NO,Training
villada01,2022,NL,3B,,NO,Training
villada01,2023,NL,1B,,NO,Validation
villada01,2023,NL,2B,,NO,Validation
villada01,2023,NL,3B,,NO,Validation
villada01,2023,NL,P,,NO,Validation
villajo01,2013,AL,SS,,NO,Training
villajo01,2014,AL,SS,,NO,Training
villajo01,2015,AL,2B,,NO,Training
villajo01,2015,AL,3B,,NO,Training
villajo01,2015,AL,OF,,NO,Training
villajo01,2015,AL,SS,,NO,Training
villajo01,2016,NL,2B,,NO,Training
villajo01,2016,NL,3B,,NO,Training
villajo01,2016,NL,SS,,NO,Training
villajo01,2017,NL,2B,,NO,Training
villajo01,2017,NL,OF,,NO,Training
villajo01,2018,NL,2B,,NO,Training
villajo01,2018,AL,2B,,NO,Training
villajo01,2018,AL,SS,,NO,Training
villajo01,2019,AL,2B,,NO,Training
villajo01,2019,AL,SS,,NO,Training
villajo01,2020,NL,2B,,NO,Training
villajo01,2020,NL,OF,,NO,Training
villajo01,2020,NL,SS,,NO,Training
villajo01,2020,AL,2B,,NO,Training
villajo01,2020,AL,SS,,NO,Training
villajo01,2021,NL,2B,,NO,Training
villajo01,2021,NL,3B,,NO,Training
villajo01,2021,NL,SS,,NO,Training
villajo01,2022,NL,2B,,NO,Training
villajo01,2022,NL,3B,,NO,Training
villajo01,2022,NL,SS,,NO,Training
villajo01,2022,AL,3B,,NO,Training
villape01,2013,NL,P,,NO,Training
villape01,2014,NL,P,,NO,Training
villape01,2015,NL,P,,NO,Training
vilorme01,2018,AL,C,,NO,Training
vilorme01,2019,AL,C,,NO,Training
vilorme01,2020,AL,C,,NO,Training
vilorme01,2022,AL,C,,NO,Training
vilorme01,2023,AL,C,,NO,Validation
vinceni01,2013,NL,P,,NO,Training
vinceni01,2014,NL,P,,NO,Training
vinceni01,2015,NL,P,,NO,Training
vinceni01,2016,AL,P,,NO,Training
vinceni01,2017,AL,P,,NO,Training
vinceni01,2018,AL,P,,NO,Training
vinceni01,2019,NL,P,,NO,Training
vinceni01,2019,NL,P,,NO,Training
vinceni01,2020,NL,P,,NO,Training
vinceni01,2021,AL,P,,NO,Training
vinceza01,2017,NL,2B,,NO,Training
vinceza01,2017,NL,SS,,NO,Training
vinceza01,2018,AL,3B,,NO,Training
vinesda01,2023,NL,P,,NO,Validation
vizcaar01,2014,NL,P,,NO,Training
vizcaar01,2015,NL,P,,NO,Training
vizcaar01,2016,NL,P,,NO,Training
vizcaar01,2017,NL,P,,NO,Training
vizcaar01,2018,NL,P,,NO,Training
vizcaar01,2019,NL,P,,NO,Training
vizcaar01,2022,AL,P,,NO,Training
vodnivi01,2023,NL,P,,NO,Validation
vogelda01,2016,AL,1B,,NO,Training
vogelda01,2017,AL,1B,,NO,Training
vogelda01,2018,AL,1B,,NO,Training
vogelda01,2019,AL,1B,,NO,Training
vogelda01,2020,NL,1B,,NO,Training
vogelda01,2021,NL,1B,,NO,Training
vogelda01,2022,NL,1B,,NO,Training
vogelry01,2013,NL,P,,NO,Training
vogelry01,2014,NL,P,,NO,Training
vogelry01,2015,NL,P,,NO,Training
vogelry01,2016,NL,P,,NO,Training
vogtst01,2013,AL,C,,NO,Training
vogtst01,2014,AL,1B,,NO,Training
vogtst01,2014,AL,C,,NO,Training
vogtst01,2014,AL,OF,,NO,Training
vogtst01,2015,AL,1B,,NO,Training
vogtst01,2015,AL,C,,NO,Training
vogtst01,2016,AL,1B,,NO,Training
vogtst01,2016,AL,C,,NO,Training
vogtst01,2017,AL,C,,NO,Training
vogtst01,2017,AL,OF,,NO,Training
vogtst01,2017,NL,C,,NO,Training
vogtst01,2019,NL,1B,,NO,Training
vogtst01,2019,NL,C,,NO,Training
vogtst01,2019,NL,OF,,NO,Training
vogtst01,2020,NL,1B,,NO,Training
vogtst01,2020,NL,C,,NO,Training
vogtst01,2021,NL,1B,,NO,Training
vogtst01,2021,NL,C,,NO,Training
vogtst01,2021,NL,C,,NO,Training
vogtst01,2022,AL,1B,,NO,Training
vogtst01,2022,AL,C,,NO,Training
voitlu01,2017,NL,1B,,NO,Training
voitlu01,2018,NL,1B,,NO,Training
voitlu01,2018,AL,1B,,NO,Training
voitlu01,2018,AL,OF,,NO,Training
voitlu01,2019,AL,1B,,NO,Training
voitlu01,2020,AL,1B,,NO,Training
voitlu01,2021,AL,1B,,NO,Training
voitlu01,2022,NL,1B,,NO,Training
voitlu01,2022,NL,1B,,NO,Training
voitlu01,2023,NL,1B,,NO,Validation
volpean01,2023,AL,SS,Gold Glove,Yes,Validation
volqued01,2013,NL,P,,NO,Training
volqued01,2013,NL,P,,NO,Training
volqued01,2014,NL,P,,NO,Training
volqued01,2015,AL,P,,NO,Training
volqued01,2016,AL,P,,NO,Training
volqued01,2017,NL,P,,NO,Training
volqued01,2019,AL,P,,NO,Training
volqued01,2020,AL,P,,NO,Training
volstch01,2013,NL,P,,NO,Training
volstch01,2015,NL,P,,NO,Training
volstch01,2017,AL,P,,NO,Training
volstch01,2018,AL,P,,NO,Training
vosleja01,2021,NL,1B,,NO,Training
vosleja01,2021,NL,2B,,NO,Training
vosleja01,2021,NL,3B,,NO,Training
vosleja01,2021,NL,OF,,NO,Training
vosleja01,2022,NL,1B,,NO,Training
vosleja01,2022,NL,2B,,NO,Training
vosleja01,2022,NL,3B,,NO,Training
vosleja01,2022,NL,OF,,NO,Training
vosleja01,2022,NL,SS,,NO,Training
vosleja01,2023,NL,1B,,NO,Validation
vosleja01,2023,NL,3B,,NO,Validation
vosleja01,2023,NL,P,,NO,Validation
vothau01,2018,NL,P,,NO,Training
vothau01,2019,NL,P,,NO,Training
vothau01,2020,NL,P,,NO,Training
vothau01,2021,NL,P,,NO,Training
vothau01,2022,NL,P,,NO,Training
vothau01,2022,AL,P,,NO,Training
vothau01,2023,AL,P,,NO,Validation
vottojo01,2013,NL,1B,,NO,Training
vottojo01,2014,NL,1B,,NO,Training
vottojo01,2015,NL,1B,,NO,Training
vottojo01,2016,NL,1B,,NO,Training
vottojo01,2017,NL,1B,,NO,Training
vottojo01,2018,NL,1B,,NO,Training
vottojo01,2019,NL,1B,,NO,Training
vottojo01,2019,NL,OF,,NO,Training
vottojo01,2020,NL,1B,,NO,Training
vottojo01,2021,NL,1B,,NO,Training
vottojo01,2022,NL,1B,,NO,Training
vottojo01,2023,NL,1B,,NO,Validation
wachami01,2013,NL,P,,NO,Training
wachami01,2014,NL,P,,NO,Training
wachami01,2015,NL,P,,NO,Training
wachami01,2016,NL,P,,NO,Training
wachami01,2017,NL,P,,NO,Training
wachami01,2018,NL,P,,NO,Training
wachami01,2019,NL,P,,NO,Training
wachami01,2020,NL,P,,NO,Training
wachami01,2021,AL,P,,NO,Training
wachami01,2022,AL,P,,NO,Training
wachami01,2023,NL,P,,NO,Validation
wadats01,2014,NL,P,,NO,Training
wadats01,2015,NL,P,,NO,Training
waddebr01,2020,NL,P,,NO,Training
waddebr01,2021,AL,P,,NO,Training
waddebr01,2021,AL,P,,NO,Training
waddebr01,2021,NL,P,,NO,Training
wadeko01,2021,AL,P,,NO,Training
wadela01,2019,AL,1B,,NO,Training
wadela01,2019,AL,OF,,NO,Training
wadela01,2020,AL,1B,,NO,Training
wadela01,2020,AL,OF,,NO,Training
wadela01,2021,NL,1B,,NO,Training
wadela01,2021,NL,OF,,NO,Training
wadela01,2022,NL,1B,,NO,Training
wadela01,2022,NL,OF,,NO,Training
wadela01,2023,NL,1B,,NO,Validation
wadela01,2023,NL,OF,,NO,Validation
wadety01,2017,AL,2B,,NO,Training
wadety01,2017,AL,OF,,NO,Training
wadety01,2017,AL,SS,,NO,Training
wadety01,2018,AL,2B,,NO,Training
wadety01,2018,AL,3B,,NO,Training
wadety01,2018,AL,OF,,NO,Training
wadety01,2018,AL,SS,,NO,Training
wadety01,2019,AL,2B,,NO,Training
wadety01,2019,AL,3B,,NO,Training
wadety01,2019,AL,OF,,NO,Training
wadety01,2019,AL,SS,,NO,Training
wadety01,2020,AL,2B,,NO,Training
wadety01,2020,AL,SS,,NO,Training
wadety01,2021,AL,2B,,NO,Training
wadety01,2021,AL,3B,,NO,Training
wadety01,2021,AL,OF,,NO,Training
wadety01,2021,AL,SS,,NO,Training
wadety01,2022,AL,2B,,NO,Training
wadety01,2022,AL,3B,,NO,Training
wadety01,2022,AL,OF,,NO,Training
wadety01,2022,AL,SS,,NO,Training
wadety01,2023,AL,3B,,NO,Validation
wadety01,2023,AL,OF,,NO,Validation
wadety01,2023,AL,SS,,NO,Validation
wagnene01,2013,AL,P,,NO,Training
wagnene01,2014,AL,P,,NO,Training
wagnety01,2015,NL,P,,NO,Training
wagnety01,2016,NL,P,,NO,Training
wagueja01,2019,AL,P,,NO,Training
wagueja01,2020,AL,P,,NO,Training
wahlbo01,2017,AL,P,,NO,Training
wahlbo01,2018,NL,P,,NO,Training
wahlbo01,2020,NL,P,,NO,Training
wainwad01,2013,NL,P,Gold Glove,Yes,Training
wainwad01,2014,NL,P,,NO,Training
wainwad01,2015,NL,P,,NO,Training
wainwad01,2016,NL,P,,NO,Training
wainwad01,2017,NL,P,,NO,Training
wainwad01,2018,NL,P,,NO,Training
wainwad01,2019,NL,P,,NO,Training
wainwad01,2020,NL,P,,NO,Training
wainwad01,2021,NL,P,,NO,Training
wainwad01,2022,NL,P,,NO,Training
wainwad01,2023,NL,P,,NO,Validation
waiteco01,2022,NL,P,,NO,Training
waiteco01,2023,NL,P,,NO,Validation
waldejo01,2013,NL,P,,NO,Training
waldejo01,2014,NL,P,,NO,Training
waldejo01,2015,NL,P,,NO,Training
waldema01,2018,AL,P,,NO,Training
waldema01,2019,AL,P,,NO,Training
waldema01,2020,AL,P,,NO,Training
waldike01,2022,AL,P,,NO,Training
waldike01,2023,AL,P,,NO,Validation
waldimi01,2018,NL,3B,,NO,Training
waldrky02,2016,NL,OF,,NO,Training
waldrma01,2023,NL,P,,NO,Validation
walkech02,2014,AL,1B,,NO,Training
walkech02,2015,AL,1B,,NO,Training
walkech02,2017,NL,1B,,NO,Training
walkech02,2018,NL,1B,,NO,Training
walkech02,2018,NL,OF,,NO,Training
walkech02,2019,NL,1B,,NO,Training
walkech02,2020,NL,1B,,NO,Training
walkech02,2021,NL,1B,,NO,Training
walkech02,2022,NL,1B,Gold Glove,Yes,Training
walkech02,2023,NL,1B,Gold Glove,Yes,Validation
walkeje02,2019,NL,P,,NO,Training
walkejo02,2023,NL,OF,,NO,Validation
walkejo03,2023,NL,P,,NO,Validation
walkene01,2013,NL,2B,,NO,Training
walkene01,2014,NL,2B,,NO,Training
walkene01,2015,NL,2B,,NO,Training
walkene01,2016,NL,2B,,NO,Training
walkene01,2017,NL,1B,,NO,Training
walkene01,2017,NL,2B,,NO,Training
walkene01,2017,NL,3B,,NO,Training
walkene01,2017,NL,1B,,NO,Training
walkene01,2017,NL,2B,,NO,Training
walkene01,2017,NL,3B,,NO,Training
walkene01,2018,AL,1B,,NO,Training
walkene01,2018,AL,2B,,NO,Training
walkene01,2018,AL,3B,,NO,Training
walkene01,2018,AL,OF,,NO,Training
walkene01,2019,NL,1B,,NO,Training
walkene01,2019,NL,2B,,NO,Training
walkene01,2019,NL,3B,,NO,Training
walkene01,2020,NL,1B,,NO,Training
walkene01,2020,NL,2B,,NO,Training
walkene01,2020,NL,3B,,NO,Training
walkene01,2020,NL,OF,,NO,Training
walkene01,2020,NL,P,,NO,Training
walkery01,2023,NL,P,,NO,Validation
walkest01,2022,AL,OF,,NO,Training
walketa01,2013,AL,P,,NO,Training
walketa01,2014,AL,P,,NO,Training
walketa01,2015,AL,P,,NO,Training
walketa01,2016,AL,P,,NO,Training
walketa01,2017,NL,P,,NO,Training
walketa01,2018,NL,P,,NO,Training
walketa01,2019,NL,P,,NO,Training
walketa01,2020,AL,P,,NO,Training
walketa01,2020,AL,P,,NO,Training
walketa01,2021,NL,P,,NO,Training
walketa01,2022,NL,P,,NO,Training
walketa01,2023,NL,P,,NO,Validation
wallabr01,2013,AL,1B,,NO,Training
wallabr01,2013,AL,3B,,NO,Training
wallabr01,2015,NL,1B,,NO,Training
wallabr01,2015,NL,3B,,NO,Training
wallabr01,2016,NL,1B,,NO,Training
wallabr01,2016,NL,3B,,NO,Training
wallach01,2017,NL,1B,,NO,Training
wallach01,2017,NL,C,,NO,Training
wallach01,2018,NL,C,,NO,Training
wallach01,2019,NL,C,,NO,Training
wallach01,2020,NL,C,,NO,Training
wallach01,2021,NL,C,,NO,Training
wallach01,2022,AL,C,,NO,Training
wallach01,2023,AL,1B,,NO,Validation
wallach01,2023,AL,C,,NO,Validation
wallfo01,2023,NL,OF,,NO,Validation
walljo02,2013,NL,P,,NO,Training
walljo02,2014,AL,P,,NO,Training
wallnma01,2022,AL,OF,,NO,Training
wallnma01,2023,AL,OF,,NO,Validation
wallsta01,2021,AL,2B,,NO,Training
wallsta01,2021,AL,3B,,NO,Training
wallsta01,2021,AL,SS,,NO,Training
wallsta01,2022,AL,2B,,NO,Training
wallsta01,2022,AL,3B,,NO,Training
wallsta01,2022,AL,SS,,NO,Training
wallsta01,2023,AL,2B,,NO,Validation
wallsta01,2023,AL,3B,,NO,Validation
wallsta01,2023,AL,SS,,NO,Validation
walshco02,2016,NL,2B,,NO,Training
walshco02,2016,NL,3B,,NO,Training
walshco02,2016,NL,OF,,NO,Training
walshja01,2019,AL,1B,,NO,Training
walshja01,2019,AL,P,,NO,Training
walshja01,2020,AL,1B,,NO,Training
walshja01,2020,AL,OF,,NO,Training
walshja01,2021,AL,1B,,NO,Training
walshja01,2021,AL,OF,,NO,Training
walshja01,2022,AL,1B,,NO,Training
walshja01,2022,AL,OF,,NO,Training
walshja01,2023,AL,1B,,NO,Validation
walshja01,2023,AL,OF,,NO,Validation
walshja02,2022,NL,P,,NO,Training
waltebr01,2023,AL,P,,NO,Validation
waltena01,2022,AL,P,,NO,Training
waltepj01,2013,AL,P,,NO,Training
walteza01,2013,NL,3B,,NO,Training
walteza01,2013,NL,SS,,NO,Training
walteza01,2014,NL,2B,,NO,Training
walteza01,2014,NL,3B,,NO,Training
walteza01,2014,NL,OF,,NO,Training
walteza01,2014,NL,SS,,NO,Training
walteza01,2014,AL,2B,,NO,Training
walteza01,2014,AL,OF,,NO,Training
walteza01,2015,AL,2B,,NO,Training
walteza01,2015,AL,3B,,NO,Training
walteza01,2015,AL,OF,,NO,Training
walteza01,2015,AL,SS,,NO,Training
walteza01,2016,NL,1B,,NO,Training
walteza01,2016,NL,OF,,NO,Training
waltodo01,2019,AL,2B,,NO,Training
waltodo01,2019,AL,SS,,NO,Training
waltodo01,2020,AL,2B,,NO,Training
waltodo01,2020,AL,SS,,NO,Training
waltodo01,2021,AL,2B,,NO,Training
waltodo01,2021,AL,3B,,NO,Training
waltodo01,2021,AL,OF,,NO,Training
waltodo01,2021,AL,SS,,NO,Training
waltodo01,2022,AL,3B,,NO,Training
waltodo01,2022,NL,2B,,NO,Training
waltodo01,2022,NL,P,,NO,Training
waltodo01,2022,NL,SS,,NO,Training
wangch01,2013,AL,P,,NO,Training
wangch01,2016,AL,P,,NO,Training
wangwe01,2014,NL,P,,NO,Training
wangwe01,2017,NL,P,,NO,Training
wangwe01,2019,AL,P,,NO,Training
wangwe01,2019,NL,P,,NO,Training
wantzan01,2021,AL,P,,NO,Training
wantzan01,2022,AL,P,,NO,Training
wantzan01,2023,AL,P,,NO,Validation
wardta01,2018,AL,3B,,NO,Training
wardta01,2019,AL,3B,,NO,Training
wardta01,2019,AL,OF,,NO,Training
wardta01,2020,AL,1B,,NO,Training
wardta01,2020,AL,OF,,NO,Training
wardta01,2021,AL,C,,NO,Training
wardta01,2021,AL,OF,,NO,Training
wardta01,2022,AL,3B,,NO,Training
wardta01,2022,AL,OF,,NO,Training
wardta01,2023,AL,1B,,NO,Validation
wardta01,2023,AL,OF,,NO,Validation
wardth01,2023,NL,P,,NO,Validation
